file	routine	kind	said_line	said_bkp_relation	said_old_relation	said_sha256	said_bkp_sha256	said_old_sha256	behavioral_relevance
prux.f	S11FST	subroutine	7276	identical	identical	89ff85b98524a7bfb8f27dbec078615d1ef28e4d81fb1710944556e167694fc3	89ff85b98524a7bfb8f27dbec078615d1ef28e4d81fb1710944556e167694fc3	89ff85b98524a7bfb8f27dbec078615d1ef28e4d81fb1710944556e167694fc3	none-no-variant-delta
prux.f	S11SEC	subroutine	7384	identical	identical	cf1d468e4e3b568668a8c54f7bd2dd3c9a1becacdabe915b79f288b178226094	cf1d468e4e3b568668a8c54f7bd2dd3c9a1becacdabe915b79f288b178226094	cf1d468e4e3b568668a8c54f7bd2dd3c9a1becacdabe915b79f288b178226094	none-no-variant-delta
prux.f	S31NEW	subroutine	7479	identical	identical	fa0dc3f017a0cc381df49cdf690a59688a815649cfc43a8b28d2515b9d374eed	fa0dc3f017a0cc381df49cdf690a59688a815649cfc43a8b28d2515b9d374eed	fa0dc3f017a0cc381df49cdf690a59688a815649cfc43a8b28d2515b9d374eed	none-no-variant-delta
prux.f	P31NEW	subroutine	7644	identical	identical	79f2138ab81d040e02321ab31e57ab7501623b30e27019070dee4eafacf490fa	79f2138ab81d040e02321ab31e57ab7501623b30e27019070dee4eafacf490fa	79f2138ab81d040e02321ab31e57ab7501623b30e27019070dee4eafacf490fa	none-no-variant-delta
prux.f	GAUSSP	subroutine	8017	identical	identical	a5eeac61feb5b192e9aa2326ffdb21091f54c9654316a231a4f1254021ea149f	a5eeac61feb5b192e9aa2326ffdb21091f54c9654316a231a4f1254021ea149f	a5eeac61feb5b192e9aa2326ffdb21091f54c9654316a231a4f1254021ea149f	none-no-variant-delta
prux.f	LET_CORR	subroutine	8072	identical	identical	348f9410fbcd217eb123e556ea6aca6cafb22d867c7932a58ea67e249a3d4155	348f9410fbcd217eb123e556ea6aca6cafb22d867c7932a58ea67e249a3d4155	348f9410fbcd217eb123e556ea6aca6cafb22d867c7932a58ea67e249a3d4155	none-no-variant-delta
prux.f	SPLINESX	subroutine	8133	identical	identical	adff431dd02e900db59d072e8f422a07545cd45230789e62c2d52576001dfdb2	adff431dd02e900db59d072e8f422a07545cd45230789e62c2d52576001dfdb2	adff431dd02e900db59d072e8f422a07545cd45230789e62c2d52576001dfdb2	none-no-variant-delta
prux.f	BORN_MUL	subroutine	8342	identical	identical	7acea0852bfaff03d5e464fee4d5c01f15afb1948cf953e4d9dcea9674697489	7acea0852bfaff03d5e464fee4d5c01f15afb1948cf953e4d9dcea9674697489	7acea0852bfaff03d5e464fee4d5c01f15afb1948cf953e4d9dcea9674697489	none-no-variant-delta
prux.f	DFPVPS	subroutine	8434	identical	identical	61429df7f682e249aeac7395005147c18d6ff48423d42dc4fc5846f33f31cfb0	61429df7f682e249aeac7395005147c18d6ff48423d42dc4fc5846f33f31cfb0	61429df7f682e249aeac7395005147c18d6ff48423d42dc4fc5846f33f31cfb0	none-no-variant-delta
prux.f	FPOLE	subroutine	8475	identical	identical	657e024a74d688e02357426d55265304ec245f6e65e28ce505f145a09a8cdeb4	657e024a74d688e02357426d55265304ec245f6e65e28ce505f145a09a8cdeb4	657e024a74d688e02357426d55265304ec245f6e65e28ce505f145a09a8cdeb4	none-no-variant-delta
prux.f	ODDH	subroutine	8498	identical	identical	d225a7c789faf6f5c74e37ed1c0cdcb37275d4d58fa4fda4cda799cf69734d5d	d225a7c789faf6f5c74e37ed1c0cdcb37275d4d58fa4fda4cda799cf69734d5d	d225a7c789faf6f5c74e37ed1c0cdcb37275d4d58fa4fda4cda799cf69734d5d	none-no-variant-delta
prux.f	QLEG	subroutine	8581	identical	identical	96210547f588a3c9f8b6f31426292742a2ab7aaa504c85c9cb5f7c780cf9be05	96210547f588a3c9f8b6f31426292742a2ab7aaa504c85c9cb5f7c780cf9be05	96210547f588a3c9f8b6f31426292742a2ab7aaa504c85c9cb5f7c780cf9be05	none-no-variant-delta
prux.f	QLEGY	function	8596	identical	identical	0c97148aadac4bc125e090409c98ab148e424e8a5c460b5e8f807cd2724a54c5	0c97148aadac4bc125e090409c98ab148e424e8a5c460b5e8f807cd2724a54c5	0c97148aadac4bc125e090409c98ab148e424e8a5c460b5e8f807cd2724a54c5	none-no-variant-delta
prux.f	FNFPI	subroutine	8690	identical	identical	c14bc6ac631417c76ba243f457c4cfef8b959e3bc063af70c71e5e9eb4d47812	c14bc6ac631417c76ba243f457c4cfef8b959e3bc063af70c71e5e9eb4d47812	c14bc6ac631417c76ba243f457c4cfef8b959e3bc063af70c71e5e9eb4d47812	none-no-variant-delta
prux.f	HFMATR	subroutine	8719	identical	identical	4840daa83250e6878768ce6f9ec08b0b423d9be0f6c88fa215672fd480035568	4840daa83250e6878768ce6f9ec08b0b423d9be0f6c88fa215672fd480035568	4840daa83250e6878768ce6f9ec08b0b423d9be0f6c88fa215672fd480035568	none-no-variant-delta
prux.f	EL	subroutine	8764	identical	identical	c2cb73d4ce0f08d86acf68fe8dc4e8b466e190257cfeb7a44bf18ee8e974e93e	c2cb73d4ce0f08d86acf68fe8dc4e8b466e190257cfeb7a44bf18ee8e974e93e	c2cb73d4ce0f08d86acf68fe8dc4e8b466e190257cfeb7a44bf18ee8e974e93e	none-no-variant-delta
prux.f	ML	subroutine	8867	identical	identical	e390c4edb1f04d9a6b368e6b698085a30d411ace03606a788766aebbc197375c	e390c4edb1f04d9a6b368e6b698085a30d411ace03606a788766aebbc197375c	e390c4edb1f04d9a6b368e6b698085a30d411ace03606a788766aebbc197375c	none-no-variant-delta
prux.f	LL	subroutine	8959	identical	identical	471883f4398f461a0f390615a279f7a379240bf4b377a01b71e4f9c9fd4f5d0a	471883f4398f461a0f390615a279f7a379240bf4b377a01b71e4f9c9fd4f5d0a	471883f4398f461a0f390615a279f7a379240bf4b377a01b71e4f9c9fd4f5d0a	none-no-variant-delta
prux.f	SPLINE	subroutine	9060	identical	identical	835960d51dffa81d73922b7e3f0e932e4a69ad5531b308df7bdc9341a3dc35aa	835960d51dffa81d73922b7e3f0e932e4a69ad5531b308df7bdc9341a3dc35aa	835960d51dffa81d73922b7e3f0e932e4a69ad5531b308df7bdc9341a3dc35aa	none-no-variant-delta
prux.f	SPLINT	subroutine	9100	identical	identical	2ac0d14b811af2539b9636736df2a8b06fbe47c8c3fa404cc8edc62cc59e4eca	2ac0d14b811af2539b9636736df2a8b06fbe47c8c3fa404cc8edc62cc59e4eca	2ac0d14b811af2539b9636736df2a8b06fbe47c8c3fa404cc8edc62cc59e4eca	none-no-variant-delta
prux.f	ODDSR	subroutine	9128	identical	identical	5837e41d85dc350fb9f92c4e42d251677354e22ad391ffdb0dd2e966e2bcd20b	5837e41d85dc350fb9f92c4e42d251677354e22ad391ffdb0dd2e966e2bcd20b	5837e41d85dc350fb9f92c4e42d251677354e22ad391ffdb0dd2e966e2bcd20b	none-no-variant-delta
prux.f	VIJL	subroutine	9258	identical	identical	a60835ea84a12fbaf3ffb588b8e64d1fad51fd1b1f32a324cd219f331356f413	a60835ea84a12fbaf3ffb588b8e64d1fad51fd1b1f32a324cd219f331356f413	a60835ea84a12fbaf3ffb588b8e64d1fad51fd1b1f32a324cd219f331356f413	none-no-variant-delta
prux.f	WIJL	subroutine	9289	identical	identical	e39f5ad5a6a3b372c422315a0bf8759a364d4c5bf99ff069c21534d037c3b106	e39f5ad5a6a3b372c422315a0bf8759a364d4c5bf99ff069c21534d037c3b106	e39f5ad5a6a3b372c422315a0bf8759a364d4c5bf99ff069c21534d037c3b106	none-no-variant-delta
prux.f	PLEG	subroutine	9327	identical	identical	01a24db59fc39a2f5e009427424dbdea2eb70b06bf923e1b4ef6f0a05bc4aef7	01a24db59fc39a2f5e009427424dbdea2eb70b06bf923e1b4ef6f0a05bc4aef7	01a24db59fc39a2f5e009427424dbdea2eb70b06bf923e1b4ef6f0a05bc4aef7	none-no-variant-delta
prux.f	PLEGD	subroutine	9347	identical	identical	4b633d356625246f14ebafd98e1edd2927d61e90c972e5135aeac04d014857f6	4b633d356625246f14ebafd98e1edd2927d61e90c972e5135aeac04d014857f6	4b633d356625246f14ebafd98e1edd2927d61e90c972e5135aeac04d014857f6	none-no-variant-delta
prux.f	PLEGDD	subroutine	9369	identical	identical	1173d6535ba0777004ca17ad23ad45a2ce1b3a59785c091bb284e82c98c7da61	1173d6535ba0777004ca17ad23ad45a2ce1b3a59785c091bb284e82c98c7da61	1173d6535ba0777004ca17ad23ad45a2ce1b3a59785c091bb284e82c98c7da61	none-no-variant-delta
prux.f	GSET	subroutine	9391	identical	identical	0a697687d722613fc72d0f2e2fa8b104e7c16f0fbb05aec671df415b20e118a4	0a697687d722613fc72d0f2e2fa8b104e7c16f0fbb05aec671df415b20e118a4	0a697687d722613fc72d0f2e2fa8b104e7c16f0fbb05aec671df415b20e118a4	none-no-variant-delta
prux.f	__BLOCK_DATA__	block-data	9452	identical	identical	9855beb35d48060f20669f36b2688bffa946b77d28c797ac38d05e92a073ab91	9855beb35d48060f20669f36b2688bffa946b77d28c797ac38d05e92a073ab91	9855beb35d48060f20669f36b2688bffa946b77d28c797ac38d05e92a073ab91	none-no-variant-delta
prux.f	BACKGR	subroutine	9638	identical	identical	f0fc9a04257d5fc2f73388012cffd5fa8a37c0dbc6faaec84d96e00bb8da93e2	f0fc9a04257d5fc2f73388012cffd5fa8a37c0dbc6faaec84d96e00bb8da93e2	f0fc9a04257d5fc2f73388012cffd5fa8a37c0dbc6faaec84d96e00bb8da93e2	none-no-variant-delta
prux.f	CGLN_DISP	subroutine	10263	identical	identical	c872a494d03cc5762ee9f2f80fcbb50121c2ee866bd4cf45358b108501449526	c872a494d03cc5762ee9f2f80fcbb50121c2ee866bd4cf45358b108501449526	c872a494d03cc5762ee9f2f80fcbb50121c2ee866bd4cf45358b108501449526	none-no-variant-delta
prux.f	MRES	subroutine	10358	identical	identical	262d304dbdf841013182d374fd877d667d14d45149681e74fd57ab180edd0e85	262d304dbdf841013182d374fd877d667d14d45149681e74fd57ab180edd0e85	262d304dbdf841013182d374fd877d667d14d45149681e74fd57ab180edd0e85	none-no-variant-delta
prux.f	MULT_TOT	subroutine	10518	identical	identical	cf50fee61cb6597a2efa10932a4c3c0e05b184114de610167c9860ed9b99cbb9	cf50fee61cb6597a2efa10932a4c3c0e05b184114de610167c9860ed9b99cbb9	cf50fee61cb6597a2efa10932a4c3c0e05b184114de610167c9860ed9b99cbb9	none-no-variant-delta
prux.f	SOLUTIONS5	subroutine	10587	identical	identical	2137d460fd336540c9097c97ab1711d8f4f73613230957b1b5ec3289d44d0156	2137d460fd336540c9097c97ab1711d8f4f73613230957b1b5ec3289d44d0156	2137d460fd336540c9097c97ab1711d8f4f73613230957b1b5ec3289d44d0156	none-no-variant-delta
prux.f	HP33	subroutine	10680	identical	identical	42c9986c98f8308a938dfb3269a6a11f2c0402dad9a64353e4bb802286245dba	42c9986c98f8308a938dfb3269a6a11f2c0402dad9a64353e4bb802286245dba	42c9986c98f8308a938dfb3269a6a11f2c0402dad9a64353e4bb802286245dba	none-no-variant-delta
prux.f	HP11	subroutine	10714	identical	identical	3250f8f2baa954f34e03298e92117ebbc3a1ca246b4c387f383ea5ec9c0a4d15	3250f8f2baa954f34e03298e92117ebbc3a1ca246b4c387f383ea5ec9c0a4d15	3250f8f2baa954f34e03298e92117ebbc3a1ca246b4c387f383ea5ec9c0a4d15	none-no-variant-delta
prux.f	HD13	subroutine	10748	identical	identical	0d5c0c04501e422088a6e193693efd618e4eb324678136d959bf0772071991d6	0d5c0c04501e422088a6e193693efd618e4eb324678136d959bf0772071991d6	0d5c0c04501e422088a6e193693efd618e4eb324678136d959bf0772071991d6	none-no-variant-delta
prux.f	HD33	subroutine	10795	identical	identical	38c4438ce442c8e04e7a9a57a4086df9b8edb97db05f417109acff28b3c2e228	38c4438ce442c8e04e7a9a57a4086df9b8edb97db05f417109acff28b3c2e228	38c4438ce442c8e04e7a9a57a4086df9b8edb97db05f417109acff28b3c2e228	none-no-variant-delta
prux.f	HS11F	subroutine	10825	identical	identical	6c4a405498ff4908ab02ddc582a62cff71cef64c0ed643c9c38af7f91a39a5af	6c4a405498ff4908ab02ddc582a62cff71cef64c0ed643c9c38af7f91a39a5af	6c4a405498ff4908ab02ddc582a62cff71cef64c0ed643c9c38af7f91a39a5af	none-no-variant-delta
prux.f	HS11S	subroutine	10867	identical	identical	27171824480aded5ff6162a1292a2a436b6ad8d2cd25471deccc58daad9fe59c	27171824480aded5ff6162a1292a2a436b6ad8d2cd25471deccc58daad9fe59c	27171824480aded5ff6162a1292a2a436b6ad8d2cd25471deccc58daad9fe59c	none-no-variant-delta
prux.f	HS31	subroutine	10909	identical	identical	ffab498ccb2965565a573d45e26a42dc37e6f2ca51b29d514c0888783445cc8e	ffab498ccb2965565a573d45e26a42dc37e6f2ca51b29d514c0888783445cc8e	ffab498ccb2965565a573d45e26a42dc37e6f2ca51b29d514c0888783445cc8e	none-no-variant-delta
prux.f	HF15	subroutine	10935	identical	identical	ab37df45306b9e1259aad4eb4a8cbe2fcabc0b7efad4b07eda47c597cf17a83b	ab37df45306b9e1259aad4eb4a8cbe2fcabc0b7efad4b07eda47c597cf17a83b	ab37df45306b9e1259aad4eb4a8cbe2fcabc0b7efad4b07eda47c597cf17a83b	none-no-variant-delta
prux.f	HP31	subroutine	10983	identical	identical	3e5b76d736958710d47c6bea4987c2bb2c15d8b3f730ff747a8cddfbc5cf558b	3e5b76d736958710d47c6bea4987c2bb2c15d8b3f730ff747a8cddfbc5cf558b	3e5b76d736958710d47c6bea4987c2bb2c15d8b3f730ff747a8cddfbc5cf558b	none-no-variant-delta
prux.f	HD15	subroutine	11007	identical	identical	2d284ecbbba066c4e82a854db521f7e71140911c1747d734a8583e99a2dd0612	2d284ecbbba066c4e82a854db521f7e71140911c1747d734a8583e99a2dd0612	2d284ecbbba066c4e82a854db521f7e71140911c1747d734a8583e99a2dd0612	none-no-variant-delta
prux.f	HF35	subroutine	11055	identical	identical	2a26fe721e64a02a4f30b68056360f17abcc36ffa35f5dc6b612c3cae63861f8	2a26fe721e64a02a4f30b68056360f17abcc36ffa35f5dc6b612c3cae63861f8	2a26fe721e64a02a4f30b68056360f17abcc36ffa35f5dc6b612c3cae63861f8	none-no-variant-delta
prux.f	HF37	subroutine	11082	identical	identical	ea523dbb17cb83c6f1e32a2467993c5c5b49ca5e9d20f6943ae1c307d1e9a67e	ea523dbb17cb83c6f1e32a2467993c5c5b49ca5e9d20f6943ae1c307d1e9a67e	ea523dbb17cb83c6f1e32a2467993c5c5b49ca5e9d20f6943ae1c307d1e9a67e	none-no-variant-delta
prux.f	HP13	subroutine	11110	identical	identical	43252ebbca1f0259e129bb65b5f0fbb4435e76fcb168b43cba9552844f823a60	43252ebbca1f0259e129bb65b5f0fbb4435e76fcb168b43cba9552844f823a60	43252ebbca1f0259e129bb65b5f0fbb4435e76fcb168b43cba9552844f823a60	none-no-variant-delta
prux.f	HEL_OUT	subroutine	11158	identical	identical	4f926ad1c5e570666fbf1aab7392482449e25fc0bdfcf68028c43f2d49e3c13f	4f926ad1c5e570666fbf1aab7392482449e25fc0bdfcf68028c43f2d49e3c13f	4f926ad1c5e570666fbf1aab7392482449e25fc0bdfcf68028c43f2d49e3c13f	none-no-variant-delta
prux.f	INVFTOA	subroutine	11194	identical	identical	2988f3a8df7d3a4e624557307d6550d00c12e671dd295adec6649d563b02b11b	2988f3a8df7d3a4e624557307d6550d00c12e671dd295adec6649d563b02b11b	2988f3a8df7d3a4e624557307d6550d00c12e671dd295adec6649d563b02b11b	none-no-variant-delta
prux.f	INVATOF	subroutine	11270	identical	identical	748f122c0cc9c1a9c4334735e87bce3a2339077ca4436f629dbca3fe821dae82	748f122c0cc9c1a9c4334735e87bce3a2339077ca4436f629dbca3fe821dae82	748f122c0cc9c1a9c4334735e87bce3a2339077ca4436f629dbca3fe821dae82	none-no-variant-delta
prux.f	S11TRD	subroutine	11363	identical	identical	22b14301e45f4bc86fadfdfdf653f0160803f12789038eea940615d127e05149	22b14301e45f4bc86fadfdfdf653f0160803f12789038eea940615d127e05149	22b14301e45f4bc86fadfdfdf653f0160803f12789038eea940615d127e05149	none-no-variant-delta
prux.f	HS11TRD	subroutine	11458	identical	identical	e1a625092a612906d0754d28ff18f07dbee2279eaae50bc5d822ea2722ff8eba	e1a625092a612906d0754d28ff18f07dbee2279eaae50bc5d822ea2722ff8eba	e1a625092a612906d0754d28ff18f07dbee2279eaae50bc5d822ea2722ff8eba	none-no-variant-delta
prux.f	MDINC	subroutine	11498	identical	identical	6aed43192d1cae57e1d30ea9568543de58ebf096bdd9e602c105e718bf1fa5bf	6aed43192d1cae57e1d30ea9568543de58ebf096bdd9e602c105e718bf1fa5bf	6aed43192d1cae57e1d30ea9568543de58ebf096bdd9e602c105e718bf1fa5bf	none-no-variant-delta
pscvt.for	__MAIN__	implicit-main	1	identical	identical	81881261ba8ad9a4201becaf85a13a55ba223604d60b589a11d4c57b52d1101d	81881261ba8ad9a4201becaf85a13a55ba223604d60b589a11d4c57b52d1101d	81881261ba8ad9a4201becaf85a13a55ba223604d60b589a11d4c57b52d1101d	none-no-variant-delta
pscvt.for	SAIDLOG	subroutine	13	identical	identical	80fad790ac8b30fd745946b075c5f02e78c7316e8cc69f0d32997d41fb72117d	80fad790ac8b30fd745946b075c5f02e78c7316e8cc69f0d32997d41fb72117d	80fad790ac8b30fd745946b075c5f02e78c7316e8cc69f0d32997d41fb72117d	none-no-variant-delta
pwnam.f	__MAIN__	implicit-main	1	identical	identical	01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b	01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b	01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b	none-no-variant-delta
pwnam.f	PWNAM	function	2	identical	identical	e6fa503d4b9a202f771e13aad451e13bea828d156c32172e82f518c31fd81e67	e6fa503d4b9a202f771e13aad451e13bea828d156c32172e82f518c31fd81e67	e6fa503d4b9a202f771e13aad451e13bea828d156c32172e82f518c31fd81e67	none-no-variant-delta
random.for	RANDOM	subroutine	1	identical	identical	0dd35c3dcf209adc74694825a5c4ef33052cfad8213c91e60ef317ae00dfd781	0dd35c3dcf209adc74694825a5c4ef33052cfad8213c91e60ef317ae00dfd781	0dd35c3dcf209adc74694825a5c4ef33052cfad8213c91e60ef317ae00dfd781	none-no-variant-delta
saidlog.for	__MAIN__	implicit-main	1	identical	identical	ab3b98c4db2215d9660561aea325ecf2fb11c149a4bf24ca3c08c91b149469d8	ab3b98c4db2215d9660561aea325ecf2fb11c149a4bf24ca3c08c91b149469d8	ab3b98c4db2215d9660561aea325ecf2fb11c149a4bf24ca3c08c91b149469d8	none-no-variant-delta
saidopen.for	SAIDOPEN	subroutine	1	identical	identical	5362e97e777f7f5ab6eb593de9de395c3a2785ba7752275828788ebe2990b803	5362e97e777f7f5ab6eb593de9de395c3a2785ba7752275828788ebe2990b803	5362e97e777f7f5ab6eb593de9de395c3a2785ba7752275828788ebe2990b803	none-no-variant-delta
saidopen.for	SAIDMNU	subroutine	262	identical	identical	af0c8903e3938fda6d3ee4e63b9f34704058cb17d828a2e7cb91a74956817612	af0c8903e3938fda6d3ee4e63b9f34704058cb17d828a2e7cb91a74956817612	af0c8903e3938fda6d3ee4e63b9f34704058cb17d828a2e7cb91a74956817612	none-no-variant-delta
saidopen.for	PWPRT	subroutine	299	identical	identical	9d737a8e9fdd131a52ac87219004e40af077e65b0536d2674018c6e7500c8a81	9d737a8e9fdd131a52ac87219004e40af077e65b0536d2674018c6e7500c8a81	9d737a8e9fdd131a52ac87219004e40af077e65b0536d2674018c6e7500c8a81	none-no-variant-delta
saidopen.for	SDDRAW	subroutine	327	identical	identical	799f09614f5dd394cf304bb5391e778fcf4aec097ef49a190fb2f40afbc48eb8	799f09614f5dd394cf304bb5391e778fcf4aec097ef49a190fb2f40afbc48eb8	799f09614f5dd394cf304bb5391e778fcf4aec097ef49a190fb2f40afbc48eb8	none-no-variant-delta
saidopen.for	DRWFIL	subroutine	356	identical	identical	9765f4747ef11777db1a88fe05b6b0aeb54c2ca97b59424c7fa6122c324ac3ca	9765f4747ef11777db1a88fe05b6b0aeb54c2ca97b59424c7fa6122c324ac3ca	9765f4747ef11777db1a88fe05b6b0aeb54c2ca97b59424c7fa6122c324ac3ca	none-no-variant-delta
saidopen.for	AXY	function	444	identical	identical	cea8a2fe05944183470d5946d6369a298631cc8da0af1fe5c7da18438dd9e135	cea8a2fe05944183470d5946d6369a298631cc8da0af1fe5c7da18438dd9e135	cea8a2fe05944183470d5946d6369a298631cc8da0af1fe5c7da18438dd9e135	none-no-variant-delta
saidopen.for	XYOFM	subroutine	455	identical	identical	3760c03535312f0837338df2410a5d22b4aa62ad12643ca12cb37a843ffd2e0e	3760c03535312f0837338df2410a5d22b4aa62ad12643ca12cb37a843ffd2e0e	3760c03535312f0837338df2410a5d22b4aa62ad12643ca12cb37a843ffd2e0e	none-no-variant-delta
saidopen.for	SAIDPS	subroutine	471	identical	identical	aaaa83950614c6b037f1657dd88d02ad2cb7612f90b1dfa1c843a6b06fae2e70	aaaa83950614c6b037f1657dd88d02ad2cb7612f90b1dfa1c843a6b06fae2e70	aaaa83950614c6b037f1657dd88d02ad2cb7612f90b1dfa1c843a6b06fae2e70	none-no-variant-delta
saidopen.for	SAIDPSX	subroutine	476	identical	identical	d40fc59f822d320af28ec179ea8cbee63bf1024fc16b50961460933dec2fcbb6	d40fc59f822d320af28ec179ea8cbee63bf1024fc16b50961460933dec2fcbb6	d40fc59f822d320af28ec179ea8cbee63bf1024fc16b50961460933dec2fcbb6	none-no-variant-delta
saidopen.for	SAIDLOG	subroutine	635	identical	identical	208c7177b6531cdc52107e1f372e1ba57b65d25d519adfc05ccce2ff1dfeab58	208c7177b6531cdc52107e1f372e1ba57b65d25d519adfc05ccce2ff1dfeab58	208c7177b6531cdc52107e1f372e1ba57b65d25d519adfc05ccce2ff1dfeab58	none-no-variant-delta
saidopen.for	CANDPPS	subroutine	781	identical	identical	d720d835b55c6d2389630d4e36c9145d24943b60c532dd4e0e1ba828af63bcf3	d720d835b55c6d2389630d4e36c9145d24943b60c532dd4e0e1ba828af63bcf3	d720d835b55c6d2389630d4e36c9145d24943b60c532dd4e0e1ba828af63bcf3	none-no-variant-delta
saidopen.for	APLTPS	subroutine	877	identical	identical	7ce42013624e6a5a7af5e9ba1e6c8944ccf409c33f7e77120a03f443e11d888b	7ce42013624e6a5a7af5e9ba1e6c8944ccf409c33f7e77120a03f443e11d888b	7ce42013624e6a5a7af5e9ba1e6c8944ccf409c33f7e77120a03f443e11d888b	none-no-variant-delta
saidopen.for	SYMBPSX	subroutine	937	identical	identical	cfc14ec826f00093e1b68c4384324d1f6e9d2c110176d998d99da15a56045186	cfc14ec826f00093e1b68c4384324d1f6e9d2c110176d998d99da15a56045186	cfc14ec826f00093e1b68c4384324d1f6e9d2c110176d998d99da15a56045186	none-no-variant-delta
saidopen.for	AGTOPS	subroutine	1000	identical	identical	71668530344b7bdda113c633e51f6023cd5ba1535e661ca94ebba49bdcc998cf	71668530344b7bdda113c633e51f6023cd5ba1535e661ca94ebba49bdcc998cf	71668530344b7bdda113c633e51f6023cd5ba1535e661ca94ebba49bdcc998cf	none-no-variant-delta
saidopen.for	COLORPSX	subroutine	1015	identical	identical	0191220e66f2fc7a7089913a139a0d51fc0adcd7ba93683a8e63f0bb1d1c9fc4	0191220e66f2fc7a7089913a139a0d51fc0adcd7ba93683a8e63f0bb1d1c9fc4	0191220e66f2fc7a7089913a139a0d51fc0adcd7ba93683a8e63f0bb1d1c9fc4	none-no-variant-delta
saidpsx.f	__MAIN__	implicit-main	1	identical	identical	d3e4b2503b87124050a86559ca1190ead3b91bd12834a6a49d7ec43fa4a0db2a	d3e4b2503b87124050a86559ca1190ead3b91bd12834a6a49d7ec43fa4a0db2a	d3e4b2503b87124050a86559ca1190ead3b91bd12834a6a49d7ec43fa4a0db2a	none-no-variant-delta
saidpsx.f	SAIDPSX	subroutine	2	identical	identical	72ecec674ddd1c922f132cabb5aee9d340cd0d5aa28a77ec306a0611485d8442	72ecec674ddd1c922f132cabb5aee9d340cd0d5aa28a77ec306a0611485d8442	72ecec674ddd1c922f132cabb5aee9d340cd0d5aa28a77ec306a0611485d8442	none-no-variant-delta
setuptops.for	__MAIN__	implicit-main	1	identical	identical	527ecb83b67afa49972da10813dd2792ba1a91008d8ccfd44ba2e0f3a4843506	527ecb83b67afa49972da10813dd2792ba1a91008d8ccfd44ba2e0f3a4843506	527ecb83b67afa49972da10813dd2792ba1a91008d8ccfd44ba2e0f3a4843506	none-no-variant-delta
setuptops.for	SAIDLOG	subroutine	7	identical	identical	873695f252bdc709776e98c47fe6ff2b5bad8fd1c941dd1e16ac0327bbc9ac04	873695f252bdc709776e98c47fe6ff2b5bad8fd1c941dd1e16ac0327bbc9ac04	873695f252bdc709776e98c47fe6ff2b5bad8fd1c941dd1e16ac0327bbc9ac04	none-no-variant-delta
setuptops.for	SAIDPS	subroutine	12	identical	identical	da582957bcb7fb5d11dca2957eae004f04d1bbbc2ebb0d3dd3df4a53803467d9	da582957bcb7fb5d11dca2957eae004f04d1bbbc2ebb0d3dd3df4a53803467d9	da582957bcb7fb5d11dca2957eae004f04d1bbbc2ebb0d3dd3df4a53803467d9	none-no-variant-delta
temp.f	__MAIN__	implicit-main	1	identical	identical	a6e92cfa9b5e29fa307a25fb97069a0999ee2d6356db9d26d9f3c5b4cd37d08a	a6e92cfa9b5e29fa307a25fb97069a0999ee2d6356db9d26d9f3c5b4cd37d08a	a6e92cfa9b5e29fa307a25fb97069a0999ee2d6356db9d26d9f3c5b4cd37d08a	none-no-variant-delta
temp.f	BLGIBBS	function	2	identical	identical	f70d4232111e440e0651a5d5f247107826083a86ddc35f7a8aebf1f99804cd5f	f70d4232111e440e0651a5d5f247107826083a86ddc35f7a8aebf1f99804cd5f	f70d4232111e440e0651a5d5f247107826083a86ddc35f7a8aebf1f99804cd5f	none-no-variant-delta
vdump.f	__MAIN__	implicit-main	1	identical	identical	01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b	01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b	01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b	none-no-variant-delta
vdump.f	VDUMP	subroutine	2	identical	identical	5111eb5d9f524967c2300ab45f4dccd434136aefe8f8dabcbee700dbe3d02c6a	5111eb5d9f524967c2300ab45f4dccd434136aefe8f8dabcbee700dbe3d02c6a	5111eb5d9f524967c2300ab45f4dccd434136aefe8f8dabcbee700dbe3d02c6a	none-no-variant-delta
ysKCM.f90	__MAIN__	implicit-main	1	identical	identical	db062f5b1f5c011fcd50135b4686e6d6b12e3658cad301f0afaf54a2503d07e4	db062f5b1f5c011fcd50135b4686e6d6b12e3658cad301f0afaf54a2503d07e4	db062f5b1f5c011fcd50135b4686e6d6b12e3658cad301f0afaf54a2503d07e4	none-no-variant-delta
ysKCM.f90	YS	function	3	identical	identical	9b68a383a942c46936b8500939baa20c76f82f94eb442e4930e89d310c331dbd	9b68a383a942c46936b8500939baa20c76f82f94eb442e4930e89d310c331dbd	9b68a383a942c46936b8500939baa20c76f82f94eb442e4930e89d310c331dbd	none-no-variant-delta
